"text","return","Repurchase","PositveWOM","complainseller","negativeWOM","CONFRONTCOPING","SUPPORTSEEKINGCOPING","bookkeeping","helpothers","Retaliation","Cognition","objectivness"
"Didn't download off of Amazon. Very disappointed after hours of frustration I finally got it downloaded off of Corel site. Finally after all of that had to individually put codes in and two didn't work. So nothing I can do. When I opened to try to do a photo just to see how it is the programing is very basic and I don't even think I can paint on it. Will check it out more later too frustrated. I would not buy this ever again.",0,0,0,0,1,0,1,1,0,0,1,0
"Grandson collects knives and he liked this one.",0,0,1,0,0,0,0,0,0,0,0,0
"Great tool",0,0,1,0,0,0,0,0,0,0,0,0
"Excellent product. Soft material but durable. I only wear Carhart clothes for work.",0,0,1,0,0,0,0,1,0,0,0,0
"It's called Clip Studio Paint Pro now... best drawing/photoshop-esk program on the market. I recommend for anyone that wants to pick up art (painting/drawing) as a hobby.",0,0,1,0,0,0,0,1,1,0,0,0
"No problems with installing on three different machines-great product for the price! Good way to upgrade without paying full price for one load.",0,0,1,0,0,0,0,1,0,0,0,0
"good",0,0,1,0,0,0,0,0,0,0,0,0
"I picked up this camera because it was half off. It's a nice little camera. Definitely a camera for the novice. It's basically a point and shoot camera. My only issue it the fact it has no way to fine tune focus. You got a switch on the side for close up and distance shots, and that's it. I really need a way to focus images. Overall it's a nice camera, but the lack of the ability to focus is a downside.",0,0,1,0,0,0,0,1,0,0,1,1
"I have no problems. Happy I found this actually.",0,0,1,0,0,0,0,0,0,0,0,0
"Love it",0,0,1,0,0,0,0,0,0,0,0,0
"These bras are a great deal and super comfortable. Only down side is you have to order 2 sizes up. I'm a 40C and usually wear an XL. I ordered XXL and it smushed the girls just a tad, but not bad enough that I cant wear the bras.",0,0,1,0,0,0,0,1,1,0,1,1
"This program is great to practice drawing. It's really smooth and fun to use. Making backgrounds is awesome if you are into animation. 100% recommended",0,0,1,0,0,0,0,1,1,0,1,0
"We bought this inexpensive microwave to use as a short-term solution until we could replace our combination oven/microwave wall unit. Used it for about a month until our new wall unit was installed and it served our needs perfectly. We were going to sell it but liked it so much that we decided to keep it for emergencies",0,0,1,0,0,0,0,1,0,0,0,0
"Good",0,0,1,0,0,0,0,0,0,0,0,0
"Everything provided, Easy to install.",0,0,1,0,0,0,0,1,0,0,0,0
"Nice shirt",0,0,1,0,0,0,0,0,0,0,0,0
"great product just right for what I need it for",0,0,1,0,0,0,0,0,0,0,0,0
"A waste of time...",0,0,0,0,1,0,0,0,0,1,0,0
"I've used PaintShop for many years for: holiday cards, making banners and tags, crafts for the children..and more. Paintshop 2020, is remarkable. Easy one of the best art/photo fix programs on the market without the high price.",0,1,1,0,0,0,0,1,0,0,0,0
"Quick on deliver and good package. Product is free of defect and installation went very well. It work as expected.",0,0,1,0,0,0,0,1,0,0,1,0
"Love tgem",0,0,1,0,0,0,0,0,0,0,0,0
"Good",0,0,1,0,0,0,0,0,0,0,0,0
"I'm 6'5''ï¿½ï¿½ pretty athletic build and the XL fit perfectly. Would ",0,1,1,0,0,0,0,1,1,0,0,0
"*CABLES NEEDED (COMES WITH NO CABLES): S-Video cable and RCA stereo Audio cable OR an AVC cord (make sure to check on google what you need for your device) *Files are automatically downloaded as MPG/MPEG files, you'd have to convert them yourself to different playable formats afterwards. *Does work with windows 10",0,0,0,0,0,0,0,1,1,0,1,1
"As described. Fast shipping. Thsnks.",0,0,1,0,0,0,0,1,0,0,0,0
"It arrived ahead of time, GREAT!",0,0,1,0,0,0,0,1,0,0,0,0
"It is good",0,0,1,0,0,0,0,0,0,0,0,0
"Still up review",0,0,0,0,0,0,0,0,0,0,0,0
"Love it. Plenty for every bathroom & kitchen",0,0,1,0,0,0,0,1,0,0,0,0
"I moved from one workstation to another. The new PC has two internal drives and I moved all the user data files to a drive separate from the operating system. I have a router, so I connected both PCs to it. Reading and following the directions is important. The move was time consuming, but, I let it run overnight. All of the configuration data moved; the user info and MS Office setup were what I had on the old PC. All of the apps that would run on Windows 10 moved and operated correctly. I would use this product again.",0,1,1,0,0,0,0,1,0,0,1,1
"Good",0,0,1,0,0,0,0,0,0,0,0,0
"Very good",0,0,1,0,0,0,0,0,0,0,0,0
"Good quality, flexible not stiff. Used for remote ota antenna on roof.",0,0,1,0,0,0,0,1,0,0,1,0
"Noisy. Works as expected. Not good for popcorn.",0,0,0,0,1,0,0,1,0,0,1,1
"I needed these massage balls to release knots and pains in my back. They do exactly what they are designed for. Combined with the instructions from YouTube videos on how to use them, I was able to release all of the tight and sore muscles in my back and other areas of my body that were giving me pain. I'd definitely recommend this product.",0,0,1,0,0,0,0,1,1,0,1,0
"Best band aids ever, the plastic ones don't breathe as well as these.",0,0,1,0,0,0,0,1,0,0,0,0
"Did what I wanted it to do",0,0,1,0,0,0,0,0,0,0,0,0
"Ok",0,0,1,0,0,0,0,0,0,0,0,0
"These band-aids, worked very well. Cleaning and treating before covering with a band-aid, is the way to go!",0,0,1,0,0,0,0,1,0,0,0,0
"When I first tried to use it - I HATED IT!!!! I thought it was less useful than my previous version. HOWEVER, when I found out that you MUST CLICK ON ""EXPERT"" up at the TOP ---- I now LOVE it! LOTS of new things, but you would NEVER KNOW IT --- unless you click on ""EXPERT"" ---- It is really great!",0,0,1,0,0,0,0,1,1,0,0,1
"Nice light shirts in good colors. They run true to size",0,0,1,0,0,0,0,1,0,0,1,0
"Replaced an almost twenty year old smoke alarm with this unit. After installation, unit ""chirped"" frequently between 11:00 p.m. and 2:00 a.m. every night until removal. Unless you are a very sound sleeper, this persistent ""chirping"" becomes annoying after a spell,",0,0,0,0,1,1,0,1,0,0,0,0
"After having kids, finding a comfortable and affordable bra is a task. Being that this is a 3 pack for $20 I was willing to take the risk. I was pleased with the product from arrival! They came in a sealed material bag, in addition to a plastic bag inside that. The material of these bras is soft and well made. I ordered a size up and the band around my chest is a little snug, but I imagine it would be beneficial if using these bras for physical activity. I definitely recommended this product to a lot of my Mom friends, and would purchase again!",0,1,1,0,0,0,0,1,0,0,1,0
"Works great",0,0,1,0,0,0,0,0,0,0,0,0
"Product arrived on time. Can't wait to test it out on a hike. Looks great, packaged well",0,0,1,0,0,0,0,1,0,0,1,0
"Bought these for my son. The fit was accurate. Nice and soft. He likes the flex waist. Will buy more.",0,1,1,0,0,0,0,1,0,0,1,0
"Great product!",0,0,1,0,0,0,0,0,0,0,0,0
"This is the best all around works on all my devices and the best thing it doesn't slow down the system. I have tried all of the compettiors THIS ONE IS THE BEST!!!",0,0,1,0,0,0,0,1,0,0,0,0
"I cannot imagine it being more perfect.",0,0,1,0,0,0,0,0,0,0,0,0
"Best Band Aids on the market. Great price",0,0,1,0,0,0,0,1,0,0,0,0
"At first it worked than would not load. Interface was great but couldnt get it to load agian. Nero was better even though i find myself reinstalling too but at least it works after i do. Roxio unfortunally didnt. Even bought external harddrive like customer service suggested which wasnt great too. Sorry roxio but this product was garbage for me and my laptop. Nero works better in my opinion in my case.",0,0,0,1,1,1,0,1,0,1,1,1
"This shirt is awesome! The material is very nice and it looks great. It runs a little large. I normally wear a medium but I got a small and it fit great.",0,0,1,0,0,0,0,1,0,0,1,1
"Had high expectations for this phone and it has been a total disaster. Signal is intermittent in areas other phones have worked with no issue (verizon) Apps crash often Apps and phone freeze frequently Phone randomly reboots when Unfortunately, this is total garbage.",0,0,0,0,1,1,1,1,0,1,1,0
"To hard for my usage, gave them to the dog as toys to play in the yard.",0,0,0,0,1,0,0,1,0,1,0,0
"Love this product. Had one for about 3 years and just had to get a new one due to my sine pulling the cord and destroying the plug on the rest. Plug is different now and like much better. Had been great for teaching when to get up and come out of room. He loves the colors and sounds.",0,1,1,0,0,0,0,1,0,0,1,0
"All in one!",0,0,1,0,0,0,0,1,0,0,0,0
"wasn't as good and user friendly as past programs. Could be because I have always used platinum and this is just PrintMaster. I finally figured out how to do a couple things but not before I was a little frustrated. It will work for what little I want to do, I guess.",0,1,0,0,1,0,0,1,0,0,1,1
"There is a lot to like about these jeans, however, since the zipper doesn't work very well, it pretty well diminishes everything else.",0,0,0,0,1,0,1,1,0,0,0,1
"On the pricey side, since when do you spend over a hundred dollars on a carbon monoxide detector? However, it's Nest and there's on price tag for safety. Being able to receive alerts on your cellphone of a fire or carbon monoxide problem when you are away from home is priceless.",0,0,1,0,0,0,0,1,0,0,0,1
"Hard to get used to, but I am getting it.",0,0,0,0,0,0,0,1,0,0,0,0
"Easy to install. Works fine like it should.",0,0,1,0,0,0,0,1,0,0,0,0
"My daughter loves this!",0,0,1,0,0,0,0,0,0,0,0,0
"Failed in 2 months. Disappointing.",0,0,0,0,1,0,0,1,0,0,0,0
"Too thick to fit under the door",0,0,0,0,1,0,0,1,0,0,0,0
"Great price and fit",0,0,1,0,0,0,0,1,0,0,0,0
"I needed a new version, the old version would not load into my new desktop. I have used PRINT ARTIST from version 1 now on version Platinum 25. I have other print programs but always revert to Print Artist. Works great for me.",0,1,1,0,0,0,0,1,0,0,0,0
"Best price and got it here fast",0,0,1,0,0,0,0,1,0,0,0,0
"We used this to hang outdoor string lights in our backyard, and it worked great. The cable is strong yet flexible, and the vinyl coating is plenty thick to protect it from the elements. It's way cheaper per foot than the big box stores, and you get enough on a roll that if you mess up a piece, you still have plenty left.",0,0,1,0,0,0,0,1,1,0,1,0
"i ordered light stone washed . I got dark stone washed",0,0,0,0,1,0,1,1,0,0,0,0
"Very hard to load, still trying to get to download.",0,0,0,0,1,0,0,1,0,0,0,0
"I've tried many security products for my pc and they all slow down my pc. After a bit of research and with the good reviews I bought this. I'm pretty happy with it, it's one of those things I don't think about unless there's a problem and so far this has been great. It would be a 5 star but it says it will cover 5 products but I tried to get it on my phone and it wouldn't work. I called webroot and the guy was patient and spent a lot of time with me but still couldn't get it on the phone.",0,0,1,1,0,0,0,1,0,0,0,1
"Nothing",0,0,0,0,0,0,0,0,0,0,0,0
"very weak.",0,0,0,0,1,0,0,0,0,0,0,0
"Works well, has given me some piece of mind",0,0,1,0,0,0,0,1,0,0,0,0
"Likes the this item",0,0,1,0,0,0,0,0,0,0,0,0
"as stated",0,0,1,0,0,0,0,0,0,0,0,0
"I bought this rain coat to take with us to Europe and it was perfect. Lightweight and durable. We were caught in the rain a couple times and it kept my son dry. I would recommend this rain coat.",0,0,1,0,0,0,0,1,1,0,1,0
"We wish the food storage was clear. Need to guess how full the feeder is. Also, it would be be better if it gave notice when it was empty. WiFi works great. Easy to program",0,0,1,0,0,0,0,1,0,0,1,1
"If you can edit photos with this software I can not figure out how after hours of trying. Thats what I bougbhtg it for. I used Creatacard by this company for years loved it. Wont work with anything newer than XP Vender shipped promptly. 5 stars for the vender",0,1,0,0,1,0,1,1,0,0,0,1
